,cluster_id,clusters_prob,end_time,start_time,utc_timestamp
1176,4,"[3.586863e-05, 1.1561922e-05, 0.26406765, 0.0026383316, 0.52248859, 0.0038835348]",2016-08-01T05:20:16.000000Z,2016-08-01T05:20:06.000000Z,[  1.47002881e+09]
1177,5,"[0.0047183721, 0.14474602, 0.060735449, 0.0050876793, 0.19750637, 0.58622307]",2016-08-01T05:20:27.000000Z,2016-08-01T05:20:17.000000Z,[  1.47002882e+09]
1178,5,"[1.4064257e-05, 0.00049027562, 0.055713799, 0.41799542, 0.0048422045, 0.52084607]",2016-08-01T05:20:38.000000Z,2016-08-01T05:20:28.000000Z,[  1.47002883e+09]
1179,2,"[0.0061960006, 0.0003569393, 0.66421711, 0.00039117452, 0.29870877, 0.00068371167]",2016-08-01T05:21:11.000000Z,2016-08-01T05:21:01.000000Z,[  1.47002887e+09]
1180,2,"[0.10357028, 0.00024951936, 0.70580143, 0.0023408867, 0.17279598, 0.00040667903]",2016-08-01T05:21:22.000000Z,2016-08-01T05:21:12.000000Z,[  1.47002888e+09]
1181,0,"[0.40243345, 0.00028633114, 0.16786966, 0.00077148154, 0.24062333, 3.0664491e-05]",2016-08-01T05:21:55.000000Z,2016-08-01T05:21:45.000000Z,[  1.47002891e+09]
1182,2,"[0.003459766, 0.0081899567, 0.4214476, 0.0988691, 0.38363728, 0.05795363]",2016-08-01T05:22:06.000000Z,2016-08-01T05:21:56.000000Z,[  1.47002892e+09]
1183,4,"[0.001099923, 0.072116584, 0.058824662, 4.1794759e-05, 0.71257657, 0.054575425]",2016-08-01T05:22:17.000000Z,2016-08-01T05:22:07.000000Z,[  1.47002893e+09]
1184,5,"[3.6856567e-05, 0.0035389459, 0.00014292043, 0.00013731355, 0.42492348, 0.57119697]",2016-08-01T05:23:34.000000Z,2016-08-01T05:23:24.000000Z,[  1.47002901e+09]
1185,5,"[0.00028045566, 0.02451844, 0.015685733, 0.042753477, 0.044172835, 0.86861074]",2016-08-01T05:23:45.000000Z,2016-08-01T05:23:35.000000Z,[  1.47002902e+09]
1186,2,"[0.014768673, 0.00025275123, 0.89511377, 3.4984105e-08, 0.0042831674, 5.0064314e-06]",2016-08-01T05:24:18.000000Z,2016-08-01T05:24:08.000000Z,[  1.47002905e+09]
1187,4,"[2.5607978e-05, 0.0016914563, 0.00044629283, 1.030602e-06, 0.99650663, 0.0013281059]",2016-08-01T05:24:40.000000Z,2016-08-01T05:24:30.000000Z,[  1.47002908e+09]
1188,4,"[0.28125814, 3.7052858e-05, 0.13454448, 0.0029080056, 0.57703108, 0.00023058799]",2016-08-01T05:24:51.000000Z,2016-08-01T05:24:41.000000Z,[  1.47002909e+09]
1189,2,"[0.10576084, 0.00052901049, 0.53565305, 0.013359392, 0.32925087, 0.0029001359]",2016-08-01T05:25:02.000000Z,2016-08-01T05:24:52.000000Z,[  1.47002910e+09]
1190,3,"[0.11258275, 0.045753036, 0.31583256, 0.35541028, 0.11158455, 0.051911015]",2016-08-01T05:26:41.000000Z,2016-08-01T05:26:31.000000Z,[  1.47002920e+09]
1191,2,"[0.15235452, 0.012064228, 0.66946483, 2.0805423e-06, 0.0098919254, 4.9423129e-06]",2016-08-01T05:27:36.000000Z,2016-08-01T05:27:26.000000Z,[  1.47002925e+09]
1192,2,"[0.0044322331, 0.062942557, 0.41711301, 0.0050020656, 0.094787195, 0.41569254]",2016-08-01T05:28:09.000000Z,2016-08-01T05:27:59.000000Z,[  1.47002928e+09]
1193,5,"[0.0002485718, 0.041545391, 0.026475944, 0.017890165, 0.032894976, 0.72152877]",2016-08-01T05:28:20.000000Z,2016-08-01T05:28:10.000000Z,[  1.47002930e+09]
1194,1,"[1.907522e-05, 0.60423356, 4.9691622e-12, 2.7247586e-07, 0.00011748691, 0.39559731]",2016-08-01T05:28:42.000000Z,2016-08-01T05:28:32.000000Z,[  1.47002932e+09]
1195,4,"[0.0017439796, 0.089300022, 0.047856215, 5.3662232e-05, 0.81747931, 0.027324913]",2016-08-01T05:28:53.000000Z,2016-08-01T05:28:43.000000Z,[  1.47002933e+09]
1196,4,"[1.2026642e-06, 0.001097313, 0.0016592343, 2.9617294e-07, 0.73894864, 0.2570658]",2016-08-01T05:29:04.000000Z,2016-08-01T05:28:54.000000Z,[  1.47002934e+09]
1197,1,"[0.40619436, 0.43952158, 1.0797502e-07, 2.3893614e-05, 0.00015124613, 0.00012902459]",2016-08-01T05:29:15.000000Z,2016-08-01T05:29:05.000000Z,[  1.47002935e+09]
1198,4,"[0.043474186, 0.0050807791, 0.18382744, 0.010956157, 0.74051315, 0.0078330291]",2016-08-01T05:29:26.000000Z,2016-08-01T05:29:16.000000Z,[  1.47002936e+09]
1199,2,"[0.0049226983, 0.0086252969, 0.75003517, 0.063488565, 0.078819387, 0.021187408]",2016-08-01T05:29:37.000000Z,2016-08-01T05:29:27.000000Z,[  1.47002937e+09]
1200,2,"[0.010719703, 0.0004437489, 0.87839377, 5.1983001e-08, 0.00011913694, 9.4804733e-08]",2016-08-01T05:30:32.000000Z,2016-08-01T05:30:22.000000Z,[  1.47002943e+09]
1201,2,"[0.0020344909, 4.0577124e-06, 0.86931741, 2.3570983e-06, 0.0024559374, 6.7762699e-07]",2016-08-01T05:30:43.000000Z,2016-08-01T05:30:33.000000Z,[  1.47002944e+09]
1202,1,"[0.27620041, 0.63089281, 0.00063499832, 5.2932064e-06, 0.066652209, 0.0061268299]",2016-08-01T05:31:16.000000Z,2016-08-01T05:31:06.000000Z,[  1.47002947e+09]
1203,1,"[3.3963999e-05, 0.63717258, 7.1931132e-09, 0.0096483026, 1.1961583e-05, 0.096124806]",2016-08-01T05:31:49.000000Z,2016-08-01T05:31:39.000000Z,[  1.47002950e+09]
1204,4,"[0.010441637, 0.011565441, 0.00045734964, 0.30466813, 0.44182518, 0.2044505]",2016-08-01T05:32:00.000000Z,2016-08-01T05:31:50.000000Z,[  1.47002952e+09]
1205,4,"[0.00031333894, 0.0184946, 1.5193869e-08, 4.3469677e-13, 0.63520408, 0.002481777]",2016-08-01T05:34:12.000000Z,2016-08-01T05:34:02.000000Z,[  1.47002965e+09]
1206,4,"[2.1531971e-05, 0.017300049, 0.07219252, 0.00080131862, 0.73335713, 0.1588822]",2016-08-01T05:35:29.000000Z,2016-08-01T05:35:19.000000Z,[  1.47002972e+09]
1207,0,"[0.96231937, 1.7463863e-06, 0.00011064465, 1.7321463e-08, 0.00064253906, 3.4254562e-08]",2016-08-01T05:36:24.000000Z,2016-08-01T05:36:14.000000Z,[  1.47002978e+09]
1208,2,"[9.542855e-05, 1.662804e-06, 0.73373747, 1.3573798e-07, 0.13745952, 1.3370374e-06]",2016-08-01T05:36:35.000000Z,2016-08-01T05:36:25.000000Z,[  1.47002979e+09]
1209,2,"[4.0634895e-08, 8.3332446e-07, 0.98012722, 2.061846e-05, 0.0054733902, 4.7382041e-06]",2016-08-01T05:38:03.000000Z,2016-08-01T05:37:53.000000Z,[  1.47002988e+09]
1210,5,"[0.023146961, 0.03066086, 0.0001664203, 7.2335235e-05, 0.0058313576, 0.7003147]",2016-08-01T05:40:04.000000Z,2016-08-01T05:39:54.000000Z,[  1.47003000e+09]
1211,4,"[1.7847294e-07, 0.00018104914, 0.054788608, 1.0081452e-09, 0.58125746, 3.2632072e-06]",2016-08-01T05:40:37.000000Z,2016-08-01T05:40:27.000000Z,[  1.47003003e+09]
1212,2,"[2.476736e-07, 9.9400665e-09, 0.53401166, 2.3021858e-08, 0.46591675, 5.225731e-06]",2016-08-01T05:42:38.000000Z,2016-08-01T05:42:28.000000Z,[  1.47003015e+09]
1213,0,"[0.97584099, 0.004051981, 0.0074445577, 3.7540917e-14, 1.2655221e-05, 1.1130743e-09]",2016-08-01T05:43:11.000000Z,2016-08-01T05:43:01.000000Z,[  1.47003019e+09]
1214,5,"[0.01119966, 0.24374549, 0.034673445, 0.00072125753, 0.0032887224, 0.66661006]",2016-08-01T05:44:39.000000Z,2016-08-01T05:44:29.000000Z,[  1.47003027e+09]
1215,2,"[0.010851451, 0.022891758, 0.5290994, 0.012674058, 0.035584524, 0.0040708445]",2016-08-01T05:44:50.000000Z,2016-08-01T05:44:40.000000Z,[  1.47003028e+09]
1216,5,"[0.00051338394, 0.036022067, 0.012593727, 0.011254615, 0.25578544, 0.66128916]",2016-08-01T05:46:29.000000Z,2016-08-01T05:46:19.000000Z,[  1.47003038e+09]
1217,4,"[0.00019951093, 0.046323925, 1.4624579e-06, 0.00017185851, 0.63229549, 0.32000285]",2016-08-01T05:46:40.000000Z,2016-08-01T05:46:30.000000Z,[  1.47003040e+09]
1218,2,"[0.088708363, 0.0081575662, 0.81338501, 0.00010631925, 0.041215882, 0.00025376002]",2016-08-01T05:46:51.000000Z,2016-08-01T05:46:41.000000Z,[  1.47003041e+09]
1219,1,"[2.7318818e-06, 0.9957568, 9.9048482e-13, 4.3131946e-11, 2.2947277e-06, 0.00071120408]",2016-08-01T05:47:13.000000Z,2016-08-01T05:47:03.000000Z,[  1.47003043e+09]
1220,4,"[3.3740468e-09, 1.1857921e-07, 0.041717499, 4.1372421e-09, 0.957214, 1.7485388e-07]",2016-08-01T05:47:24.000000Z,2016-08-01T05:47:14.000000Z,[  1.47003044e+09]
1221,2,"[1.2335616e-05, 4.402516e-08, 0.58358008, 1.8660243e-08, 0.0022151384, 2.2783141e-07]",2016-08-01T05:47:57.000000Z,2016-08-01T05:47:47.000000Z,[  1.47003047e+09]
1222,1,"[0.00072681648, 0.93245959, 0.0014506036, 8.5530683e-10, 0.026840426, 0.017792504]",2016-08-01T05:48:19.000000Z,2016-08-01T05:48:09.000000Z,[  1.47003049e+09]
1223,2,"[0.020194665, 4.4591661e-06, 0.52442384, 5.6926719e-06, 0.00035626654, 4.2980091e-06]",2016-08-01T05:48:41.000000Z,2016-08-01T05:48:31.000000Z,[  1.47003052e+09]
1224,4,"[0.0011450445, 0.00031563285, 0.13851981, 2.5990475e-05, 0.480268, 0.027284037]",2016-08-01T05:50:20.000000Z,2016-08-01T05:50:10.000000Z,[  1.47003062e+09]
1225,2,"[0.00023484198, 1.539681e-05, 0.98625582, 2.9731899e-07, 3.9948004e-06, 1.1009766e-07]",2016-08-01T05:50:31.000000Z,2016-08-01T05:50:21.000000Z,[  1.47003063e+09]
1226,4,"[2.0636953e-05, 3.2886146e-05, 0.0036497847, 5.3335305e-09, 0.70524526, 3.7607228e-05]",2016-08-01T05:51:37.000000Z,2016-08-01T05:51:27.000000Z,[  1.47003069e+09]
1227,2,"[9.0222738e-06, 5.5536424e-07, 0.87952095, 0.00061215839, 0.018837158, 0.0021185228]",2016-08-01T05:51:59.000000Z,2016-08-01T05:51:49.000000Z,[  1.47003071e+09]
1228,2,"[0.0062193251, 0.001320323, 0.76371706, 1.0629534e-06, 0.00070272887, 9.2539842e-05]",2016-08-01T05:52:43.000000Z,2016-08-01T05:52:33.000000Z,[  1.47003076e+09]
1229,4,"[0.0040617269, 0.0025846411, 0.31451151, 0.0012892418, 0.43625993, 0.018126942]",2016-08-01T05:53:05.000000Z,2016-08-01T05:52:55.000000Z,[  1.47003078e+09]
1230,2,"[0.023952825, 0.0014952515, 0.96348983, 0.00027406984, 0.0021674407, 5.5585118e-05]",2016-08-01T05:53:16.000000Z,2016-08-01T05:53:06.000000Z,[  1.47003079e+09]
1231,4,"[3.7917746e-06, 8.3587147e-05, 0.013872182, 0.00029624539, 0.69844282, 0.013285353]",2016-08-01T05:53:27.000000Z,2016-08-01T05:53:17.000000Z,[  1.47003080e+09]
1232,5,"[0.088548213, 0.05960954, 0.096138477, 0.0008297512, 0.0084641399, 0.67525917]",2016-08-01T05:53:38.000000Z,2016-08-01T05:53:28.000000Z,[  1.47003081e+09]
1233,3,"[4.2393058e-05, 0.0010234193, 0.10387, 0.4743408, 0.14620383, 0.27230555]",2016-08-01T05:53:49.000000Z,2016-08-01T05:53:39.000000Z,[  1.47003082e+09]
1234,2,"[0.00073914469, 0.0004861654, 0.37374341, 0.25944912, 0.28965899, 0.07166791]",2016-08-01T05:54:00.000000Z,2016-08-01T05:53:50.000000Z,[  1.47003084e+09]
1235,5,"[1.5987832e-06, 0.002506498, 6.3129368e-09, 1.8414127e-07, 0.012224385, 0.98525536]",2016-08-01T05:55:50.000000Z,2016-08-01T05:55:40.000000Z,[  1.47003094e+09]
1236,5,"[0.0017551634, 0.081515916, 0.0016453285, 0.011410494, 0.0017178914, 0.71353358]",2016-08-01T05:56:01.000000Z,2016-08-01T05:55:51.000000Z,[  1.47003096e+09]
1237,4,"[0.0034106602, 0.0042076148, 0.0088789351, 1.1697932e-07, 0.81746203, 0.0015653436]",2016-08-01T05:56:34.000000Z,2016-08-01T05:56:24.000000Z,[  1.47003099e+09]
1238,5,"[7.5952441e-05, 0.0016016522, 0.025034551, 0.083781458, 0.14625743, 0.73263913]",2016-08-01T05:57:07.000000Z,2016-08-01T05:56:57.000000Z,[  1.47003102e+09]
1239,5,"[4.6790072e-05, 0.013616721, 3.3596255e-06, 7.5619806e-05, 0.024337949, 0.96187365]",2016-08-01T05:57:18.000000Z,2016-08-01T05:57:08.000000Z,[  1.47003103e+09]
1240,2,"[0.013804885, 1.6956725e-05, 0.97212529, 0.0015383748, 0.010893133, 0.00013669032]",2016-08-01T05:57:51.000000Z,2016-08-01T05:57:41.000000Z,[  1.47003107e+09]
1241,5,"[0.00010881457, 0.13979471, 5.1979424e-07, 0.00096994429, 0.0098618269, 0.78557289]",2016-08-01T05:58:13.000000Z,2016-08-01T05:58:03.000000Z,[  1.47003109e+09]
1242,4,"[0.00011854417, 0.0010635736, 0.0018307249, 2.817944e-12, 0.90384102, 0.030769991]",2016-08-01T05:59:30.000000Z,2016-08-01T05:59:20.000000Z,[  1.47003116e+09]
1243,2,"[0.29176629, 7.3922747e-06, 0.52492648, 1.0178082e-13, 0.0031253928, 9.3417434e-08]",2016-08-01T06:00:14.000000Z,2016-08-01T06:00:04.000000Z,[  1.47003121e+09]
1244,2,"[6.6856061e-05, 7.9993207e-08, 0.63858843, 9.7116004e-09, 0.00022585643, 8.2705331e-10]",2016-08-01T06:02:04.000000Z,2016-08-01T06:01:54.000000Z,[  1.47003132e+09]
1245,2,"[0.00046390915, 0.00013936944, 0.61144775, 9.0200447e-05, 0.021585677, 2.2767477e-05]",2016-08-01T06:03:21.000000Z,2016-08-01T06:03:11.000000Z,[  1.47003140e+09]
1246,4,"[1.5947338e-05, 1.6072016e-05, 0.05393802, 1.749249e-05, 0.91356355, 0.0027345889]",2016-08-01T06:03:32.000000Z,2016-08-01T06:03:22.000000Z,[  1.47003141e+09]
1247,1,"[0.0014430692, 0.99630105, 1.8658881e-12, 8.6567009e-10, 5.7877241e-06, 0.00079096219]",2016-08-01T06:04:16.000000Z,2016-08-01T06:04:06.000000Z,[  1.47003145e+09]
1248,2,"[0.00030524761, 3.9325128e-06, 0.51482403, 1.6824505e-07, 0.0059030405, 7.8281219e-06]",2016-08-01T06:06:39.000000Z,2016-08-01T06:06:29.000000Z,[  1.47003159e+09]
1249,0,"[0.92554605, 0.0010791116, 0.0034892934, 6.1102114e-08, 5.8808331e-07, 9.7934091e-08]",2016-08-01T06:08:07.000000Z,2016-08-01T06:07:57.000000Z,[  1.47003168e+09]
1250,1,"[3.8473761e-08, 0.97163063, 1.3903739e-16, 3.3863006e-12, 3.9371173e-07, 0.0001624381]",2016-08-01T06:08:40.000000Z,2016-08-01T06:08:30.000000Z,[  1.47003172e+09]
1251,4,"[1.3237368e-06, 3.53876e-09, 0.00093818898, 2.7410798e-07, 0.90420771, 0.0016452222]",2016-08-01T06:09:13.000000Z,2016-08-01T06:09:03.000000Z,[  1.47003175e+09]
1252,1,"[0.0015310781, 0.52222937, 1.9155912e-08, 6.976381e-05, 0.0044711414, 0.0055772313]",2016-08-01T06:09:24.000000Z,2016-08-01T06:09:14.000000Z,[  1.47003176e+09]
1253,1,"[0.00033298114, 0.97894841, 0.00012387382, 6.1732583e-15, 0.0021057844, 1.302305e-05]",2016-08-01T06:09:35.000000Z,2016-08-01T06:09:25.000000Z,[  1.47003177e+09]
1254,0,"[0.77596998, 0.017836148, 0.0024435869, 2.6603365e-07, 0.17388612, 0.027980218]",2016-08-01T06:11:03.000000Z,2016-08-01T06:10:53.000000Z,[  1.47003186e+09]
1255,4,"[0.2023201, 0.00086248881, 0.23009434, 0.0037708664, 0.53301275, 0.0014445878]",2016-08-01T06:11:14.000000Z,2016-08-01T06:11:04.000000Z,[  1.47003187e+09]
1256,2,"[0.04335735, 0.00071246788, 0.68483049, 0.00077988283, 0.26835054, 0.0014935734]",2016-08-01T06:11:25.000000Z,2016-08-01T06:11:15.000000Z,[  1.47003188e+09]
1257,0,"[0.77980036, 0.0096710399, 0.074860908, 7.2796021e-05, 0.031814348, 0.0096546365]",2016-08-01T06:11:36.000000Z,2016-08-01T06:11:26.000000Z,[  1.47003189e+09]
1258,4,"[0.3753061, 0.025575729, 0.14438449, 0.00059323403, 0.44420692, 0.0047401884]",2016-08-01T06:11:47.000000Z,2016-08-01T06:11:37.000000Z,[  1.47003190e+09]
1259,2,"[0.078739986, 0.0045978497, 0.72715747, 0.0028231896, 0.13243039, 0.0070235021]",2016-08-01T06:11:58.000000Z,2016-08-01T06:11:48.000000Z,[  1.47003191e+09]
1260,2,"[0.35925585, 0.0019107922, 0.47983742, 4.2628075e-05, 0.061172262, 4.2049556e-05]",2016-08-01T06:12:09.000000Z,2016-08-01T06:11:59.000000Z,[  1.47003192e+09]
1261,1,"[0.00026990994, 0.97958541, 6.2646058e-07, 3.0924376e-08, 0.0056656892, 0.01213194]",2016-08-01T06:12:20.000000Z,2016-08-01T06:12:10.000000Z,[  1.47003194e+09]
1262,4,"[2.8641423e-06, 0.00090976694, 0.0091867177, 1.3840408e-08, 0.71018302, 0.00080571458]",2016-08-01T06:12:42.000000Z,2016-08-01T06:12:32.000000Z,[  1.47003196e+09]
1263,2,"[1.9914252e-05, 4.8215657e-08, 0.99518776, 9.0479695e-09, 1.5709362e-05, 3.2874151e-11]",2016-08-01T06:13:59.000000Z,2016-08-01T06:13:49.000000Z,[  1.47003203e+09]
1264,4,"[8.7430044e-06, 7.6167606e-05, 0.00055753987, 3.8920314e-14, 0.86372781, 0.00010003548]",2016-08-01T06:16:55.000000Z,2016-08-01T06:16:45.000000Z,[  1.47003221e+09]
1265,2,"[2.9096087e-08, 2.0803843e-11, 0.98937094, 1.2367729e-13, 0.0002252226, 1.0570239e-07]",2016-08-01T06:18:34.000000Z,2016-08-01T06:18:24.000000Z,[  1.47003231e+09]
1266,4,"[1.979088e-07, 7.657458e-08, 0.18574163, 1.4229933e-06, 0.74831539, 3.9871346e-05]",2016-08-01T06:19:29.000000Z,2016-08-01T06:19:19.000000Z,[  1.47003236e+09]
1267,2,"[0.025251748, 2.6050004e-05, 0.79615694, 9.6249765e-05, 0.019182196, 5.5252749e-06]",2016-08-01T06:20:13.000000Z,2016-08-01T06:20:03.000000Z,[  1.47003241e+09]
1268,1,"[2.2361995e-05, 0.77119875, 4.5412365e-11, 1.217895e-13, 0.065363243, 0.0092042275]",2016-08-01T06:20:24.000000Z,2016-08-01T06:20:14.000000Z,[  1.47003242e+09]
1269,1,"[1.0923659e-05, 0.9400664, 5.0693569e-07, 2.2644035e-15, 0.054378361, 5.9219168e-05]",2016-08-01T06:25:21.000000Z,2016-08-01T06:25:11.000000Z,[  1.47003272e+09]
1270,4,"[1.4578476e-05, 0.00053378131, 0.00434457, 1.1836668e-06, 0.97563124, 0.013042178]",2016-08-01T06:26:38.000000Z,2016-08-01T06:26:28.000000Z,[  1.47003279e+09]
1271,4,"[0.00061828847, 0.035252266, 0.007276067, 0.016815111, 0.76319063, 0.17451061]",2016-08-01T06:26:49.000000Z,2016-08-01T06:26:39.000000Z,[  1.47003280e+09]
1272,2,"[0.00043391137, 7.6554488e-07, 0.93373936, 8.4868416e-06, 0.0021667366, 3.3571279e-08]",2016-08-01T06:27:11.000000Z,2016-08-01T06:27:01.000000Z,[  1.47003283e+09]
1273,1,"[0.0034238761, 0.70798779, 1.8249788e-05, 2.9594961e-15, 0.069670208, 4.5753841e-06]",2016-08-01T06:27:22.000000Z,2016-08-01T06:27:12.000000Z,[  1.47003284e+09]
1274,4,"[0.14049309, 0.00022309461, 0.23242182, 0.00078823202, 0.43771735, 0.00049011118]",2016-08-01T06:28:50.000000Z,2016-08-01T06:28:40.000000Z,[  1.47003292e+09]
1275,2,"[2.054914e-09, 1.270711e-05, 0.93909502, 3.5565279e-07, 0.0025418596, 4.0369155e-06]",2016-08-01T06:30:29.000000Z,2016-08-01T06:30:19.000000Z,[  1.47003302e+09]
1276,3,"[9.1951598e-08, 0.00039121683, 1.2032644e-10, 0.63325477, 1.736298e-05, 0.32772246]",2016-08-01T06:30:40.000000Z,2016-08-01T06:30:30.000000Z,[  1.47003304e+09]
1277,1,"[0.00052997062, 0.59590864, 3.3752181e-06, 0.00017135598, 0.019563386, 0.33460289]",2016-08-01T06:30:51.000000Z,2016-08-01T06:30:41.000000Z,[  1.47003305e+09]
1278,0,"[0.88327318, 0.0010783357, 0.015743328, 5.0760227e-09, 3.0826483e-05, 8.1700307e-07]",2016-08-01T06:31:02.000000Z,2016-08-01T06:30:52.000000Z,[  1.47003306e+09]
1279,2,"[2.6095115e-05, 1.2968684e-06, 0.79475147, 0.002669198, 0.012437494, 0.00015763353]",2016-08-01T06:31:13.000000Z,2016-08-01T06:31:03.000000Z,[  1.47003307e+09]
1280,2,"[0.0013361837, 4.755986e-07, 0.73684859, 2.5584257e-10, 0.00039342776, 5.272943e-09]",2016-08-01T06:31:46.000000Z,2016-08-01T06:31:36.000000Z,[  1.47003310e+09]
1281,0,"[0.43070939, 0.29942483, 1.3143567e-08, 6.9828851e-11, 0.003786019, 0.00029027017]",2016-08-01T06:32:08.000000Z,2016-08-01T06:31:58.000000Z,[  1.47003312e+09]
1282,1,"[0.00048311969, 0.93727356, 1.610735e-09, 3.1364605e-06, 0.010734217, 0.049425039]",2016-08-01T06:32:30.000000Z,2016-08-01T06:32:20.000000Z,[  1.47003314e+09]
1283,3,"[0.015132924, 0.19571136, 0.10124943, 0.36873722, 0.045439582, 0.01186312]",2016-08-01T06:32:41.000000Z,2016-08-01T06:32:31.000000Z,[  1.47003316e+09]
1284,2,"[0.00023539837, 1.5241563e-05, 0.95617574, 4.2508935e-05, 0.032462213, 3.0878578e-05]",2016-08-01T06:32:52.000000Z,2016-08-01T06:32:42.000000Z,[  1.47003317e+09]
1285,2,"[8.1478865e-05, 0.010049411, 0.70207435, 4.1346562e-09, 0.0028392498, 2.8578281e-06]",2016-08-01T06:37:16.000000Z,2016-08-01T06:37:06.000000Z,[  1.47003343e+09]
1286,2,"[1.1818373e-06, 3.2513441e-08, 0.96959668, 1.1391908e-05, 0.00054570945, 7.0163225e-08]",2016-08-01T06:40:45.000000Z,2016-08-01T06:40:35.000000Z,[  1.47003364e+09]
1287,2,"[0.00016102458, 3.0580639e-05, 0.71888947, 7.3714297e-08, 1.0689994e-05, 3.1992529e-09]",2016-08-01T06:41:07.000000Z,2016-08-01T06:40:57.000000Z,[  1.47003366e+09]
1288,1,"[6.3492263e-07, 0.9712525, 5.1184002e-14, 2.656664e-13, 0.0016849613, 0.0060826424]",2016-08-01T06:41:51.000000Z,2016-08-01T06:41:41.000000Z,[  1.47003371e+09]
1289,2,"[3.0110916e-06, 6.8141168e-07, 0.7871424, 1.6850342e-06, 0.00029915341, 1.1288827e-08]",2016-08-01T06:43:52.000000Z,2016-08-01T06:43:42.000000Z,[  1.47003383e+09]
1290,2,"[0.0022581036, 1.1640731e-05, 0.65255237, 3.8873623e-07, 0.035307813, 0.00017871929]",2016-08-01T06:44:58.000000Z,2016-08-01T06:44:48.000000Z,[  1.47003389e+09]
1291,2,"[2.0634547e-05, 1.5189111e-05, 0.63491637, 1.5108279e-09, 0.0012386296, 3.4978825e-06]",2016-08-01T06:45:20.000000Z,2016-08-01T06:45:10.000000Z,[  1.47003392e+09]
1292,1,"[0.00042649693, 0.56990641, 7.7963428e-08, 1.3501526e-12, 0.0041554989, 4.9843831e-05]",2016-08-01T06:46:04.000000Z,2016-08-01T06:45:54.000000Z,[  1.47003396e+09]
1293,2,"[1.2960694e-06, 3.1474067e-07, 0.5532645, 3.3978804e-06, 0.0066447794, 1.5832971e-06]",2016-08-01T06:46:15.000000Z,2016-08-01T06:46:05.000000Z,[  1.47003397e+09]
1294,1,"[1.3649735e-07, 0.9866333, 1.2070718e-19, 3.5541847e-10, 3.6469356e-12, 0.00013345353]",2016-08-01T06:47:21.000000Z,2016-08-01T06:47:11.000000Z,[  1.47003404e+09]
1295,2,"[0.0025852721, 1.0640059e-05, 0.92925811, 5.9595138e-09, 0.00011762638, 2.0678002e-08]",2016-08-01T06:48:05.000000Z,2016-08-01T06:47:55.000000Z,[  1.47003408e+09]
1296,1,"[0.00061160844, 0.84324735, 1.4546714e-07, 7.225232e-09, 1.7556831e-05, 0.00024812203]",2016-08-01T06:51:56.000000Z,2016-08-01T06:51:46.000000Z,[  1.47003431e+09]
1297,2,"[0.00013339463, 0.00079185684, 0.5204863, 1.4079768e-08, 0.00041477947, 1.6944051e-06]",2016-08-01T06:55:14.000000Z,2016-08-01T06:55:04.000000Z,[  1.47003451e+09]
1298,2,"[6.1116998e-06, 2.8704423e-07, 0.96430677, 3.4941911e-06, 0.00042499311, 6.3638531e-08]",2016-08-01T06:57:26.000000Z,2016-08-01T06:57:16.000000Z,[  1.47003464e+09]
1299,2,"[3.605985e-05, 5.8006725e-07, 0.6257571, 7.8042729e-07, 0.0028423746, 2.3906413e-08]",2016-08-01T06:57:59.000000Z,2016-08-01T06:57:49.000000Z,[  1.47003467e+09]
1300,0,"[0.9460876, 0.00034434625, 0.010369604, 3.7489739e-10, 4.1181556e-05, 2.752947e-08]",2016-08-01T06:59:05.000000Z,2016-08-01T06:58:55.000000Z,[  1.47003474e+09]
1301,2,"[7.9924757e-05, 0.1112211, 0.86098295, 2.0150832e-09, 2.1097923e-05, 1.400895e-07]",2016-08-01T07:00:00.000000Z,2016-08-01T06:59:50.000000Z,[  1.47003480e+09]
1302,5,"[7.0093171e-07, 0.0023254789, 1.3400545e-10, 0.00045609285, 4.1215873e-05, 0.94889635]",2016-08-01T07:00:11.000000Z,2016-08-01T07:00:01.000000Z,[  1.47003481e+09]
1303,1,"[1.1324283e-05, 0.97838646, 2.4995299e-09, 8.1546932e-06, 6.4583204e-05, 0.0038916296]",2016-08-01T07:02:45.000000Z,2016-08-01T07:02:35.000000Z,[  1.47003496e+09]
1304,1,"[0.0, 1.0, 0.0, 8.103626e-23, 0.0, 1.6587931e-11]",2016-08-01T07:04:02.000000Z,2016-08-01T07:03:52.000000Z,[  1.47003504e+09]
1305,0,"[0.90308148, 1.6405634e-09, 0.00048626907, 3.5252867e-11, 3.1279737e-07, 1.8734337e-11]",2016-08-01T07:04:13.000000Z,2016-08-01T07:04:03.000000Z,[  1.47003505e+09]
1306,2,"[0.0071937446, 1.2644131e-09, 0.93283808, 3.8549388e-07, 0.0032159714, 1.2346448e-09]",2016-08-01T07:04:35.000000Z,2016-08-01T07:04:25.000000Z,[  1.47003507e+09]
1307,1,"[3.4401689e-06, 0.51630235, 1.6220641e-11, 0.00036704869, 1.1602611e-07, 6.0405964e-05]",2016-08-01T07:07:20.000000Z,2016-08-01T07:07:10.000000Z,[  1.47003524e+09]
1308,1,"[5.5413485e-10, 0.99711347, 1.5825941e-15, 4.274741e-11, 1.7796466e-06, 0.0023345845]",2016-08-01T07:07:31.000000Z,2016-08-01T07:07:21.000000Z,[  1.47003525e+09]
